Anonymous Customer ID,Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Churn,Customer Value
3095,7,0,20,1,2000,32,35,16,3,1,1,0,70.5
3096,21,0,19,2,6697,147,92,44,2,2,1,0,342.765
3097,17,0,17,1,9237,177,80,42,5,1,1,0,50.185
3098,13,0,18,4,3157,51,38,21,3,1,1,0,106.11
3099,7,0,11,2,4695,46,222,12,3,1,1,0,207.45
3100,8,1,11,2,1792,25,7,9,3,1,1,1,55.86
3101,13,0,40,1,4675,77,12,19,3,1,1,0,143.85
3102,5,0,41,0,623,11,14,6,3,1,2,0,22.89
3103,15,0,39,1,2758,66,366,26,3,1,1,0,192.54
3104,15,0,40,1,4503,72,8,37,1,1,1,0,274.98
3105,8,0,40,1,2698,64,9,35,2,1,1,0,125.46
3106,16,0,40,2,4080,88,39,30,3,1,1,0,134.1
3107,9,0,40,1,2665,45,292,20,3,1,1,0,167.55
3108,18,0,39,3,9420,127,151,45,3,1,1,0,327.9
3109,12,0,40,1,14078,175,7,46,3,1,1,0,424.44
3110,12,0,40,2,4820,89,9,27,3,1,1,0,147.3
3111,11,0,40,1,6223,101,14,14,3,1,1,0,190.89
3112,14,0,40,0,2543,60,15,19,3,1,2,0,80.79
3113,30,0,40,4,15445,231,61,34,3,2,1,0,481.65
3114,9,0,40,2,3400,33,490,10,3,1,1,0,249
3115,14,0,39,1,15790,188,157,32,2,1,1,0,781.2
3116,8,0,39,2,6805,92,193,28,3,1,1,0,262.05
3117,5,0,39,0,1180,20,7,13,2,1,2,0,56.25
3118,7,0,40,0,1015,20,20,10,3,1,2,0,36.45
3119,5,0,39,0,305,6,7,2,2,1,2,1,16.875
3120,8,0,39,1,7813,133,391,45,3,1,1,0,351.69
3121,12,0,39,2,11770,160,18,49,4,1,1,0,179.25
3122,13,0,39,2,7023,81,115,39,2,1,1,0,367.785
3123,28,1,35,0,1260,53,23,19,3,1,2,1,44.7
3124,26,0,38,9,10740,99,8,44,5,2,1,0,54.1
3125,18,0,38,2,6123,104,33,26,2,1,1,0,290.385
3126,6,0,36,1,3145,28,7,16,3,1,1,0,96.45
3127,14,1,37,0,3295,47,16,18,3,1,2,1,103.65
3128,14,1,38,0,2573,50,41,33,4,1,2,1,44.745
3129,5,0,38,0,438,8,7,4,3,1,2,1,15.24
3130,6,0,38,1,1973,31,7,8,4,1,1,0,30.645
3131,8,0,35,2,7090,103,21,24,5,1,1,0,36.5
3132,5,1,38,0,933,13,16,6,4,1,2,1,16.395
3133,5,0,38,2,643,10,11,4,5,1,1,0,3.765
3134,30,0,33,4,16380,244,7,82,2,2,1,0,740.25
3135,11,0,36,4,7270,122,278,35,3,2,1,0,301.5
3136,7,0,38,1,4023,88,9,30,3,1,1,0,123.39
3137,8,0,37,0,1970,50,45,22,3,1,2,0,72.6
3138,11,0,38,1,3085,59,182,25,2,1,1,0,220.725
3139,9,0,29,2,1620,42,200,13,3,2,1,0,108.6
3140,9,0,28,1,1873,45,37,70,5,1,1,0,11.215
3141,16,0,29,0,1005,31,17,9,3,1,2,0,35.25
3142,5,0,28,0,1130,16,28,5,4,1,2,0,21.15
3143,15,0,27,1,1530,38,26,15,2,1,1,0,80.55
3144,7,0,27,1,3530,67,15,25,3,1,1,0,110.4
3145,7,0,20,1,2000,32,35,16,3,1,1,0,70.5
3146,21,0,19,2,6697,147,92,44,2,2,1,0,342.765
3147,17,0,17,1,9237,177,80,42,5,1,1,0,50.185
3148,13,0,18,4,3157,51,38,21,3,1,1,0,106.11
3149,7,0,11,2,4695,46,222,12,3,1,1,0,207.45
3150,8,1,11,2,1792,25,7,9,3,1,1,1,55.86
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
